elapsed,g_forward_cmd,g_turn_cmd,g_shortest_bearing,g_shortest
0.092000,0.000000,0.450000,223.000000,0.379861 
0.100000,0.000000,0.500000,219.000000,0.371714 
0.089000,0.000000,0.500000,219.000000,0.371714 
0.100000,0.000000,0.500000,207.000000,0.368872 
0.100000,0.000000,0.500000,207.000000,0.368872 
0.101000,0.000000,0.500000,202.000000,0.368880 
0.099000,0.000000,0.500000,202.000000,0.368880 
0.100000,0.000000,0.500000,198.000000,0.365310 
0.100000,0.000000,0.500000,198.000000,0.365310 
0.100000,0.000000,0.500000,194.000000,0.361209 
0.100000,0.000000,0.500000,194.000000,0.361209 
0.100000,0.000000,0.500000,192.000000,0.357675 
0.100000,0.000000,0.500000,192.000000,0.357675 
0.101000,0.000000,0.500000,186.000000,0.360262 
0.099000,0.000000,0.500000,186.000000,0.360262 
0.100000,0.000000,0.500000,174.000000,0.361128 
0.100000,0.000000,0.500000,174.000000,0.361128 
0.100000,0.000000,0.500000,169.000000,0.358870 
0.100000,0.000000,0.500000,169.000000,0.358870 
0.102000,0.000000,0.500000,164.000000,0.354292 
0.096000,0.000000,0.500000,164.000000,0.354292 
0.100000,0.000000,0.500000,166.000000,0.362484 
0.100000,0.000000,0.500000,166.000000,0.362484 
0.098000,0.000000,0.500000,151.000000,0.352064 
0.106000,0.000000,0.500000,151.000000,0.352064 
0.098000,0.000000,0.500000,151.000000,0.352064 
0.106000,0.000000,0.500000,144.000000,0.359972 
0.090000,0.000000,0.500000,138.000000,0.363539 
0.100000,0.000000,0.550000,138.000000,0.363539 
0.099000,0.000000,0.600000,131.000000,0.365021 
0.100000,0.000000,0.600000,131.000000,0.365021 
0.100000,0.000000,0.600000,128.000000,0.354531 
0.100000,0.000000,0.600000,128.000000,0.354531 
0.105000,0.000000,0.600000,118.000000,0.367883 
0.095000,0.000000,0.600000,118.000000,0.367883 
0.100000,0.000000,0.600000,115.000000,0.361830 
0.100000,0.000000,0.600000,115.000000,0.361830 
0.106000,0.000000,0.600000,111.000000,0.370254 
0.097000,0.000000,0.600000,111.000000,0.370254 
0.099000,0.000000,0.600000,102.000000,0.370588 
0.098000,0.000000,0.600000,102.000000,0.370588 
0.103000,0.000000,0.600000,91.000000,0.378219 
0.097000,0.000000,0.600000,91.000000,0.378219 
0.100000,0.000000,0.600000,84.000000,0.384017 
0.104000,0.000000,0.600000,84.000000,0.384017 
0.095000,0.000000,0.600000,77.000000,0.396329 
0.100000,0.000000,0.600000,77.000000,0.396329 
0.099000,0.000000,0.600000,71.000000,0.389797 
0.107000,0.000000,0.600000,71.000000,0.389797 
0.095000,0.000000,0.600000,68.000000,0.394330 
0.098000,0.000000,0.600000,68.000000,0.394330 
0.100000,0.000000,0.600000,61.000000,0.406377 
0.099000,0.000000,0.600000,61.000000,0.406377 
0.100000,0.000000,0.600000,51.000000,0.400383 
0.100000,0.000000,0.600000,51.000000,0.400383 
0.101000,0.000000,0.600000,49.000000,0.408913 
0.099000,0.000000,0.600000,49.000000,0.408913 
0.101000,0.000000,0.600000,49.000000,0.408913 
0.099000,0.000000,0.600000,38.000000,0.413317 
0.099000,0.000000,0.600000,29.000000,0.410606 
0.100000,0.000000,0.600000,29.000000,0.410606 
0.100000,0.000000,0.600000,26.000000,0.416339 
0.100000,0.000000,0.600000,26.000000,0.416339 
0.101000,0.000000,0.000000,22.000000,0.416502 
0.099000,0.000000,0.000000,22.000000,0.416502 
0.098000,0.000000,0.000000,14.000000,0.417375 
0.100000,0.000000,0.000000,14.000000,0.417375 
0.100000,0.000000,0.000000,17.000000,0.418271 
0.101000,0.000000,0.000000,17.000000,0.418271 
0.098000,0.000000,0.000000,21.000000,0.411780 
0.100000,0.000000,0.050000,21.000000,0.411780 
0.099000,0.000000,0.100000,17.000000,0.411807 
0.101000,0.000000,0.150000,17.000000,0.411807 
0.098000,0.000000,0.200000,16.000000,0.415796 
0.100000,0.000000,0.200000,16.000000,0.415796 
0.100000,0.000000,0.200000,16.000000,0.415796 
0.093000,0.000000,0.200000,16.000000,0.418268 
0.099000,0.000000,0.250000,14.000000,0.425184 
0.100000,0.000000,0.300000,14.000000,0.425184 
0.099000,0.000000,0.350000,10.000000,0.422730 
0.103000,0.000000,0.400000,10.000000,0.422730 
0.096000,0.000000,0.450000,2.000000,0.421104 
0.100000,0.000000,0.500000,2.000000,0.421104 
0.100000,0.000000,0.500000,0.000000,0.417706 
0.099000,0.000000,0.500000,0.000000,0.417706 
0.101000,0.000000,0.500000,352.000000,0.421172 
0.100000,0.000000,0.500000,352.000000,0.421172 
0.099000,0.000000,0.500000,351.000000,0.421240 
0.102000,0.000000,0.500000,351.000000,0.421240 
0.098000,0.000000,0.500000,347.000000,0.423069 
0.100000,0.000000,0.500000,347.000000,0.423069 
0.102000,0.000000,0.500000,337.000000,0.424883 
0.098000,0.000000,0.500000,337.000000,0.424883 
0.100000,0.000000,0.500000,335.000000,0.421243 
0.099000,0.000000,0.500000,335.000000,0.421243 
0.100000,0.000000,0.500000,321.000000,0.424209 
0.100000,0.000000,0.500000,321.000000,0.424209 
0.101000,0.000000,0.500000,320.000000,0.415566 
0.099000,0.000000,0.500000,320.000000,0.415566 
0.100000,0.000000,0.500000,319.000000,0.422337 
0.100000,0.000000,0.500000,319.000000,0.422337 
0.100000,0.000000,0.500000,309.000000,0.414927 
0.101000,0.000000,0.500000,309.000000,0.414927 
0.099000,0.000000,0.500000,303.000000,0.415072 
0.100000,0.000000,0.500000,303.000000,0.415072 
0.103000,0.000000,0.500000,296.000000,0.409725 
0.097000,0.000000,0.500000,296.000000,0.409725 
0.100000,0.000000,0.500000,296.000000,0.416796 
0.108000,0.000000,0.500000,296.000000,0.416796 
0.092000,0.000000,0.500000,296.000000,0.416796 
0.099000,0.000000,0.500000,283.000000,0.408718 
0.099000,0.000000,0.500000,286.000000,0.399486 
0.119000,0.000000,0.500000,286.000000,0.399486 
0.081000,0.000000,0.500000,280.000000,0.398647 
0.100000,0.000000,0.500000,280.000000,0.398647 
0.105000,0.000000,0.500000,280.000000,0.398647 
0.094000,0.000000,0.500000,275.000000,0.403160 
0.093000,0.000000,0.500000,275.000000,0.403160 
0.097000,0.000000,0.500000,268.000000,0.396885 
0.107000,0.000000,0.500000,260.000000,0.390687 
0.093000,0.000000,0.500000,260.000000,0.390687 
0.100000,0.000000,0.000000,255.000000,0.384508 
0.100000,0.000000,0.000000,255.000000,0.384508 
0.101000,0.000000,0.000000,253.000000,0.388888 
0.100000,0.000000,0.000000,253.000000,0.388888 
0.103000,0.000000,0.000000,253.000000,0.388888 
0.096000,0.000000,0.000000,256.000000,0.388548 
0.106000,0.000000,0.000000,249.000000,0.393766 
0.096000,0.000000,0.000000,249.000000,0.393766 
0.098000,0.000000,0.000000,253.000000,0.390757 
0.101000,0.000000,0.000000,253.000000,0.390757 
0.099000,0.000000,0.000000,248.000000,0.381620 
0.102000,0.000000,0.000000,248.000000,0.381620 
0.098000,0.000000,0.000000,256.000000,0.385716 
0.104000,0.000000,0.000000,256.000000,0.385716 
0.095000,0.000000,0.000000,255.000000,0.381895 
0.102000,0.000000,0.000000,255.000000,0.381895 
0.102000,0.000000,0.000000,255.000000,0.381895 
0.098000,0.000000,0.000000,249.000000,0.386437 
0.097000,0.000000,0.000000,249.000000,0.386437 
0.100000,0.000000,0.000000,255.000000,0.394941 
0.103000,0.000000,0.000000,255.000000,0.394941 
0.098000,0.000000,0.000000,251.000000,0.390346 
0.099000,0.000000,0.000000,249.000000,0.387615 
0.099000,0.000000,0.000000,249.000000,0.387615 
0.099000,0.000000,0.000000,252.000000,0.390235 
0.101000,0.000000,0.000000,252.000000,0.390235 
0.099000,0.000000,0.000000,256.000000,0.389041 
0.100000,0.000000,0.000000,256.000000,0.389041 
0.108000,0.000000,0.000000,254.000000,0.388636 
0.094000,0.000000,0.000000,254.000000,0.388636 
0.097000,0.000000,0.000000,249.000000,0.381177 
0.100000,0.000000,0.000000,249.000000,0.381177 
0.099000,0.000000,0.000000,248.000000,0.393997 
0.100000,0.000000,0.000000,248.000000,0.393997 
0.103000,0.000000,0.000000,260.000000,0.391056 
0.097000,0.000000,0.000000,260.000000,0.391056 
0.100000,0.000000,0.000000,254.000000,0.387476 
0.101000,0.000000,0.000000,254.000000,0.387476 
0.098000,0.000000,0.000000,257.000000,0.387904 
0.101000,0.000000,0.000000,257.000000,0.387904 
